complex,modified,references,text_type
"The term ""protein"" itself was coined by Berzelius, after Mulder observed that all proteins seemed to have the same empirical formula and might be composed of a single type of (very large) molecule.","The term ""protein"" itself was coined By Berzelius, After Mulder observed that all proteins seemed To have The same empirical formula And might be composed Of A single type Of (very large) molecule.","['The term ""protein"" was created by Berzelius, after Mulder noted that all protein seemed to have the same basic formula and might be composed of a single type of molecule.', 'Berzelius was the first to use the term ""protein"" after Mulder noticed that all proteins have the same formula.', 'The name protein was made by Berzelius after Bulder saw all proteins have the same ingredients and are made up of a single type of very large particle.', 'The word ""protein"" was coined by Berzelius after Mulder found that all proteins seemed to have the same empirical formula and may be made up of a single type of a very large molecule.', 'The term ""protein"" was created by Berzelius, after Mulder observed that all proteins had the same empirical formula and might be composed of a single type of molecule.', 'The term ""protein"" was invented by Berzelius. He created the term after Mulder observed that all proteins seemed to have the same actual formula and might be made out of a single type of a very large molecule.', 'Berzelius came up with the term protein after Mulder observed that all proteins have the same formula.', 'The term ""protein"" was coined by Berzelius, after Mulder observed that all proteins seemed to have the same empirical formula and might be composed of one type of molecule.', 'The term ""protein"" was coined by Berzelius.', 'The term ""protein"" was created by Berzelius after Mulder observed that all protein might be composed of one type of very large molecule.']",asset
"After the Jerilderie raid, the gang laid low for 16 months evading capture.","For most games, The Target Rate isn't worse than 50%, And more than 50% is acceptable. A very short time ago I was playing Flu And Player City About 2.4 hours, The total TPS was 55.2% And The reduction In PC Software Rating is 6.5%. The client didnt do any giveaway Or stuff.","['After the Jerilderie raid, the gang hid for 16 months to avoid being captured.', 'After the Jerilderie raid, the gang successfully hid for 16 months.', ""After the Jerilderie attacked and stole things the gang didn't attack for 16 months until  caught."", 'After the Jerilderie raid, the gang stayed out of sight for 16 months and were able to remain uncaptured.', 'After the Jerilderie raid, the gang laid low for 16 months.', 'After the Jerilderie attack, the gang hide for 16 months avoiding capture.', 'After the Jerilderie raid the gang hid for 16 months.', 'The gang hid for 16 months after the Jerilderie raid.', 'After the Jerilderie raid, the gang laid low for 16 months avoiding capture.', 'The gang hid for 16 months after the Jerilderie raid to avoid capture.']",asset
Barneville-la-Bertran is a commune in the Calvados department in the Basse-Normandie region in northwestern France.,Mansour: Breton In The Bacclos Of Saint-Cerentin In The Sarthe department.,"['Barneville-la-Bertran is a group settlement in the Calvados department.  It is located in the Basse-Normandie region in northwestern France.', 'Barneville-la-Bertran is a commune in the Normandy region of France.', 'Barneville-la-Bertran is a place people share things in the Calvados group in the Basse-Normandie area of northwestern France.', 'Barneville-la-Bertran is a commune in the Calvados area in the Basse-Normandie area in northwestern France.', 'Barneville-la-Bertran is a commune in the Calvados department in the Basse-Normandie region in France.', 'Barneville-la-Bertran is a community in the Calvados department in Basse-Normandie region located in northwestern France.', 'Barneville la Bertran is a commune in northwestern France in the Basse Normandie regions.', 'Barneville-la-Bertran is a commune in the Calvados department in northwestern France.', 'Barneville-la-Bertran is in the Calvado department of northwestern France.', 'Barneville-la-Bertran is a commune in northwestern France.']",asset
Color ranges from orange to pale yellow.,Comes Out Of The orange color range.,"['Color is from orange to pale yellow.', 'Color ranges from orange to light yellow.', 'The color can be orange to pale yellow.', 'Color can be orange to pale yellow.', 'Color goes from orange to yellow.', 'The color spans from orange to pale yellow.', 'Color goes from orange to pale yellow.', 'Color ranges from orange to yellow.', 'Color varied from orange to pale yellow.', 'Color ranges from orange to light yellow.']",asset
"In 1963 an extension was added, curving north from Union station, below University Avenue and Queen's Park to near Bloor Street, where it turned west to terminate at St. George and Bloor Streets.","In 1963, The city announced that The existing bicycle And bicycle trail were To be extended, connecting The campus.In 1962 The Intersections subway system was created And added To The line.The Department Of Environment And Natural Resources announced it was looking To connect two new bus lines near Union station, one At Union Station And one On St. George, each At Bloor Street And alongside Bloor Street. The construction was taking place.","['In 1963 an addition was made north of Union station and west where it ended at Bloor Street.', 'In 1963 an extension was added curving north from Union Station to near Bloor Street where it turned west to terminate at St. George and Bloor Streets.', 'An extension was added in 1963 that curved north from Union station to St. George and Bloor Streets.', 'In 1963 an extension was added. It curves north from Union station and turns west near Bloor Street. It ends at St. George and Bloor Streets.', ""An extension was added in 1963.   It curved north from Union station, below University Avenue and Queen's Park to Bloor Street, then turned west and ended at St. George and Bloor."", ""In 1963 an extension was added, curving north from Union station, below University Avenue and Queen's Park to near Bloor Street, where it terminated at St. George and Bloor Streets."", ""In 1963 a road was added that went north from Union Station under University Avenue and Queen's Park to near Bloor Street turning west to end at St. George and Bloor Streets."", ""In 1963, an extension was added. It passed north from Union Station to University Avenue and Queen's Park to Bloor Street. From there, it turned west and ended at St. George and Bloor Streets."", 'In 1963 an extension was added.  The extension curves north from Union station to near Bloor Street.  At that point, it turns west to end at St. George and Bloor Streets.', 'They created an expansion in 1963 that ran from Union station to St. George and Bloor Streets.']",asset
"Before 1980, a section of the Commonwealth Railways Central Australian line passed along the western side of the Simpson Desert.","Before 1980, many economies experienced A number Of improvements In The Second World War, when The Australian War Inductee (AWW) campaign caused An increase In The South African dole And The German War Sicherheitsgebote To take effect In The country. AWW mounted An armed counter-offensive Against The British, which resulted In The death Of approximately 4,000 Australians.The Government would have supported increasing financial markets. Further, The Australian dollar became stronger than The Singapore dollar","['In Australia prior to 1980 a part of the Central Australian railway passed along the Simpson Desert.', 'A section of the Commonwealth Railways Central Australian line once passed near the Simpson Desert.', 'Prior to 1980, part of the Commonwealth Railways Central Australian line passed along the western side of the Simpson Desert.', 'Before 1980, a section of the Central Australian line passed the western side of the Simpson Desert.', 'Before 1980, part of the Commonwealth Railways Central Australian line passed along the west side of the Simpson Desert.', 'Before 1980, part of the Commonwealth Railways Central Australian line passed along the western of the Simpson Desert.', 'Before 1980 a section of Commonwealth Railways Central Australian line went along the west side of the Simpson Desert.', 'Before 1980, a section of the Commonwealth Railways Central Australian line passed the western side of the Simpson Desert.', 'Before 1980, part of the Commonwealth Railways Central Australian line went along the western side of the Simpson Desert.', 'Part of the Commonwealth Railways Central Australian line ran along the west side of the Simpson Desert in 1980.']",asset
It is located on an old portage trail which led west through the mountains to Unalakleet.,It is located On An old portage trail which led west Through The mountains To Unalakleet.,"['It can be found on a trail going west through the mountains to Unalakleet.', 'It is located on a trail leading through the mountains to Unalakleet.', 'It is located on a trail that was once used for transporting boats across land that led west through the mountains to Unalakleet.', 'It is on a portage trail which led west through mountains to Unalakleet.', 'It is found on an old portage trail leading west through the mountains to Unalakleet.', ""It's on an old portage trail which led west through the mountains to Unalakleet."", 'It is on an old trail for boat carrying going west through the mountains to Unalakleet.', 'It is on an old trail leading west through the mountains to Unalakleet.', 'It is on an old portage trail that leads west through the mountains to Unalakleet.', ""It's on an old portage trail which runs west through the mountains to Unalakleet.""]",asset
People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,People With cardiomyopathy are often At risk Of arrhythmia Or sudden cardiac death Or both.,"['Cardiomyopathy patients risk arrhythmia and/or death.', 'Cardiomyopathy can cause an arrhythmia or sudden cardiac death.', 'People with cardiomyopathy have a higher risk of an irregular heartbeat or sudden cardiac death or both.', 'People with heart disease are often at risk of irregular heartbeats or sudden cardiac death.', 'People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death.', 'People with cardiomyopathy are often at risk of arrhythmia and/or sudden cardiac death.', 'People with heart disease are in danger of dying all of a sudden or their hearts beating wrong.', 'People with cardiomyopathy are often at risk of serious complications, including death.', 'People with cardiomyopathy risk arrhythmia and/or sudden cardiac death.', 'People with cardiomyopathy can also get arrhythmia or sudden cardiac death.']",asset
"As the largest sub-region in Mesoamerica, it encompassed a vast and varied landscape, from the mountainous regions of the Sierra Madre to the semi-arid plains of northern Yucatán.","Unlike many other parts Of The Mesoamerica, Nordraak was located On A major tree line.","['It is the largest sub-region in Mesoamerica.  It has a vast and varied landscape, from the mountainous areas of the Sierra Madre to the plains of Yucatan.', 'It is the largest sub-region in Mesoamerica. It has a vast and varied landscape that includes mountains and semi-arid plains.', 'It was the larguest sub=region in Mesoamerica.  It encompassed a large and varied landscape ranging from the mountains of Sierra Madre to the plains of northern Yucatan.', 'It was the largest sub-region in Mesoamerica and stretched from the mountains of the Sierra Madre to the plains of the Yucatan.', 'The biggest region in Mesoamerica covered regions from Sierra Madre to north Yucatan.', 'This sub-region was the largest one in Mesoamerica. It had mountains and dry plains in the area. It started at the Sierra Madre and ended in northern Yucatan.', 'It was a small part in Mesoamerica took up land that was varied from the mountains of the Sierra Madre to the somewhat dry flat area of north Yucatan.', 'The biggest sub-region in Mesoamerica, it covered a vast and varied landscape, from the mountainous Sierra Madre to the semi-arid plains of Yucatán.', 'As the largest sub-region of Mesoamerica, it ran from the mountainous regions of the Sierra Madre to the plains of the northern Yucatán.', 'As the largest sub-region in Mesoamerica, is encompassed varying landscapes from mountainous regions to semi-arid plains.']",asset
Google subsequently made the comic available on Google Books and their site and mentioned it on its official blog along with an explanation for the early release.,"Google closed The site After ten years Of delay.They have become acquainted And written several songs together And underlined The interest.Google does not refer To ""Sit Guest Core"" As their album name.","['The comic is available on Google Books.  It was mentioned by Google on its official blog with an explanation for its early release.', 'Google Books has the comic. They mentioned its release on their blog.', 'Google later made the comic available on Google Books.  The website mentioned it on the official blog and gave an explanation for the early release.', 'Google released the comic early on Google Books.', 'The comic was available on Google Books as an early release.', 'Google put the comic on Google Books and on its blog. Then they told why they gave it out early.', 'Google made the comic for people on Google Books and their site named it on the official blog telling about the early release.', 'Google then made the comic available on Google Books and their site and mentioned it on its blog along with an explanation for the early release.', 'Google then made the comic available on Google Books. It was also mentioned on the official blog.', 'Google made the comic available and mentioned it on its official blog along with an explanation for the early release.']",asset
"Anyone may register a pedigree with the college, where they are carefully internally audited and require official proofs before being altered.","Anyone may register A pedigree With The college, where they are carefully internally audited And require official proofs Before being altered. Note: If A pedigree is listed On The Chronicle Of New Orleans As A national birthright, The section should clearly state that it has been reported In A compilation In North American (The American Historical Record Of Massachusetts, University Of Illinois Press, 1985,","['Pedigrees are internally audited and require official proofs.  Anyone may register one with the college.', 'The college accepts pedigrees from anyone. They carefully check and require proof.', 'Anyone can register a pedigree with the college.  The pedigree is then audited.  Official proof is required before it can be changed.', 'Anyone may register a pedigree with the college, where they will be carefully checked.', 'Pedigrees registered at the college are audited and need proof before being altered.', 'Anyone can give a pedigree to the college, but the college checks the pedigree very carefully after they get it. The person who gives the pedigree to the college has to prove that it is real.', 'Anyone could sign up a pure breed with the college where they check carefully and make you have proof before they change things.', 'Anyone can register a pedigree with the college, where they are carefully internally audited and require official proofs before being altered.', 'Anyone may register a pedigree with the college. They are carefully checked and require official proofs to change.', 'A pedigree can be registered with the college, where it will then be internally audited.']",asset
"The book, Political Economy, was published in 1985, but had limited classroom adoption.","The book, Political Economy, was published In 1985, But had limited classroom adoption.","['Political Economy was published in 1985, but the book was scarcely used in classrooms.', 'Political Economy was published in 1985. Few classes use the book.', 'Political Economy was published in 1885.  It was not used in many classrooms.', 'Political Economy was published in 1985 but had little school use.', 'The Political Economy book published in 1985 was rarely used in classrooms.', 'The book named Political Economy came out in 1985, but not many classes used it.', ""The book called Political Economy came out in 1985 but didn't go into classrooms much."", 'The book, Political Economy, was published in 1985, but saw limited classroom use.', 'The book Political Economy was published in 1985 with limited classroom use.', 'Political Economy was published in 1985 but had limited classroom adoption.']",asset
"He toured with the IPO in the spring of 1990 for their first-ever performance in the Soviet Union, with concerts in Moscow and Leningrad, and toured with the IPO again in 1994, performing in China and India.","He toured With The IPO In The spring Of 1990 For their first-ever performance In The Soviet Union, With concerts In Moscow And Leningrad, And toured With The IPO again In 1994, performing In China And India.(1978–1987) Prince Regis (born July 15, 1967 In Wayne, New Jersey) was An American musician, principal songwriter And songwriter/drummer From The Los Angeles area Of California, who has been ranked Among The top","['He toured with the IPO in the spring of 1990 for their first performance in the Soviet Union, with concerts in Moscow and Leningrad, and toured with the IPO again in 1994, performing in China and India.', 'He visited with the IPO in spring 1990 for the first performance in the Soviet Union having music in Moscow and Leningrad and visiting with the IPO in 1994 to China and Indian.', 'He toured with the IPO for their first performance in the Soviet Union. They had concerts in Moscow, Leningrad, China, and India.', ""He toured with the  Israel Philharmonic Orchestra (IPO) in the Spring of 1990.  That marked the IPO's first-ever performance in the Soviet Union.  Concerts were held in Moscow and Leningrad.  He toured again with the IPO in 1994 when they performed in China and India."", 'He toured with the IPO in 1990 and was there for their first performance in the Soviet Union, with concerts in Moscow and Leningrad, and toured with the IPO again in 1994, performing in China and India.', 'He toured with the IPO in 1990. They performed in the Soviet Union for the first time. He also toured with the IPO in 1994 and performed in China and India.', 'He toured with the IPO in the spring of 1990, their first-ever performance in the Soviet Union.  They played in Moscow and Leningrad. He toured with them again in 1994 in China and India.', 'He toured with the IPO in 1990 with concerts in Moscow and Leningrad. He toured with them again in 1994 performing in China and India.', 'He went with the IPO in 1990 for their performance in the Soviet Union, and again in 1994 performing in China and India.', 'He did two tours with IPO in 1990 with his first ever performance the Soviet Union and again in China and India in 1994.']",asset
"Napoleonic Wars: Austrian General Mack surrenders his army to the Grand Army of Napoleon at Ulm, reaping Napoleon over 30,000 prisoners and inflicting 10,000 casualties on the losers.","Napoleon had A medical acupressure near his leg, serving As A bedside help.Napoleon had A medicine jar near his left leg, serving As A bedside help.Napoleon had A medicine jar near his right leg, serving As A bedside help.Napoleon's gold buckles had buckles At different points throughout his life.Napoleon's gold buckles had buckles At different points throughout his life.","['Napoleonic Wars: Austrian General Mack surrenders his army to the Grand Army of Napoleon at Ulm, giving Napoleon over 30,000 prisoners with 10,000 casualties on the losers.', 'Napoleonic Wars: Austrian General Mack gave up to the Grand Army of Napoleon at Ulm getting Napolean more than 30,000 prisoners and 10,000 injuries on the losers.', 'General Mack surrendered his army to the Grand Army of Napoleon at Ulm. Napolean got 30,000 prisoners. There were 10,000 casualties.', ""During the Napoleonic Wars, Austrian General Mack surrendered his troops to Napoleon's Grand Army at Ulm.  This surrender gave Napoleon over 30,000 prisoners.  The Austrians also had 10,000 casualties."", 'Napoleonic Wars: Austrian General Mack gives up his army to the Grand Army of Napoleon at Ulm, giving Napoleon over 30,000 prisoners and causing 10,000 deaths for the losers.', 'Napoleonic Wars: Austrian General Mack surrender to Napoleon at Ulm. This gave Napoleon over 30,000 prisoners and cost the Austrians 10,000 casualties.', ""Napoleonic Wars: Austrian General Mack surrendered his army to Napoleon at Ulm. Napoleon took over 30,000 prisoners, and inflicted 10,000 casualties on General Mack's army."", 'Austrian General Mack surrendered his army to Napoleon at Ulm in the Napoleonic Wars. Napoleon took 30,000 prisoners and inflicted 10,000 casualties on them.', 'Austrian General Mack gives up his army to the Grand Army of Napoleon at Ulm.', ""30,000 prisoners and 10,000 causalities resulted in the surrender of Austrians General Mack's Army in the Napoleonic Wars.""]",asset
"It has long been the economic centre of northern Nigeria, and a centre for the production and export of groundnuts.","It has long been The economic centre Of northern Nigeria, And A centre For The production And export Of groundnuts.","[""It's historically the economic centre of northern Nigeria, and a centre for the production and export of groundnuts."", 'It is the business center and production and sending out of groundnuts.    of North Nigeria.', 'It is the economic centre of Northern Nigeria and for the making and shipping of groundnuts.', 'For a long time it has been the economic centre of Northern Nigeria.  It has also been a centre for the production and export of groundnuts.', 'It has been the economic centre of northern Nigeria for a long time. It is also a centre for the production and export of groundnuts.', 'It is the economic center of northern Nigeria. It is also a center for production and the export of groundnuts.', 'It is the economic centre of northern Nigeria. It is the centre for the production and export of groundnuts.', 'It has been the economic and groundnut centre of northern Nigeria for a long time.', 'It is the economic and production of groundnuts centre of northern Nigeria.', 'Northern Nigeria is the economic centre of production and export of groundnuts.']",asset
"A majority of South Indians speak one of the five Dravidian languages — Kannada, Malayalam, Tamil, Telugu and Tulu.","Tamil is The least understood language In India.A majority Of South Indians speak one Of The five Dravidian languages — Kannada, Malayalam, Tamil, Telugu And Tulu.Tamil is The least understood language In India.","['majority of South Indians speak one of the Dravidian — languages Kannada, Malayalam, Tamil, Telugu and Tulu.', 'Most south Indians speak one of five Dravidian languages Kannada, Malayalam, Tamil, Telugu and Tulu.', 'A majority of South Indians speak Kannada, Malayalam, Tamil, Telugu or Tulu.', 'Most South Indians speak of the five Dravidian languages.  These languages are:  Kannada, Malayalam, Tamil, Telugu and Tulu.', 'Most South Indians speak one of the five Dravidian languages — Kannada, Malayalam, Tamil, Telugu and Tulu.', 'A majority of South Indians speak Kannada, Malayalam, Tamil, Telugu or Tulu.', 'Most people in South India speak one of the five Dravidian languages - Kannada, Malayalam, Tamil, Telugu, and Tulu.', 'A majority of South Indians speak Kannada, Malayalam, Tamil, Telugu or Tulu.', 'A lot of South Indians speak either Kannada, Malayalam, Tamil, Telugu orTulu.', 'A large portion of South Indians can speak one of the five Dravidian languages.']",asset
Meteora earned the band multiple awards and honors.,The band earned The maximum award. See too.,"['Meteora the band had earned more than one accolade.', 'Meteora earned the band many honors.', 'The band earned many honors with Meteora.', 'Meteora got the band many awards and honors.', 'Meteora earned the band many awards and honours.', 'Meteora won many awards and honors for the band.', 'Meteora brought the band several awards and honors.', 'Meteora earned the band a lot of awards and honors.', 'Meteora won the band awards.', 'Meteora gave the band a lot of awards and honors.']",asset
"After a brief stand-off, the WWF cavalry turned around and attacked Kane and Jericho.","The 1972 tornado that killed one person In San Bernardino, California And two people In Shreveport, Louisiana was An abrupt reversal Of polar movement.After A brief stand-off, The European Space Agency launched The space station, OSIRIS-REx, which tracked The landfall Of The worst-tornastorm In recent time.The longest meteor storm To hit The territory Of Italy since 1965. The term ""De Grande"" meaning ""great"" is popular In western literature.","['When the stand-off ended the WWF cavalry turned face and made for Kane and Jericho.', 'The WWF cavalry attacked Kane and Jericho after a brief stand-off.', 'After a stand-off, the WWF cavalry turned and attacked Kane and Jericho.', 'The WWF marchers in the army turned around and hurt Kane and Jericho after a small pause.', 'Afte a brief break, the WWF cavalry returned and attacked Kane and Jericho.', 'The two forces did not act for a bit. Then, the WWF troops on horses turned around. They attacked Kane and Jericho.', 'The WWF calvary attacked Kane and Jericho after a quick stand-off.', 'After a short stand-off, the WWF cavalry decided to attack Kane and Jericho', 'The WWF cavalry turned around and attacked Kane and Jericho.', 'After a short dead lock, the WWF cavalry turned around and attacked Kane and Jericho.']",asset
Most of the songs were written by Richard M. Sherman and Robert B. Sherman.,Most Of The songs were written By Richard M. Sherman And Robert B. Sherman.,"['Many of the songs were penned by Richard M. Sherman and Robert B. Sherman.', 'Most songs were written by Richard M. Sherman and Robert B. Sherman.', 'Richard M. Sherman and Robert B. Sherman wrote most of the songs.', 'Most songs were by Richard M. Sherman and Robert B. Sherman.', 'Most of the songs were written by the Shermans.', 'Richard M. Sherman and Robert B. Sherman wrote most of the songs.', 'Richard M. Sherman and Robert B. Sherman had written most of the songs.', 'Most of the songs were written by Richard M. Sherman and Robert B. Sherman.', 'The songs were written by Richard M. Sherman and Robert B. Sherman.', 'Richard M. Sherman and Robert B. Sherman wrote most of the songs.']",asset
In the 5th century Slavs started to move into the area.,In 5th century Slavs started To move Into The area.They not move toward each other because The pawn can move In different directions.They move only In certain directions.,"['Around the year 400 Slaves began moving into the area.', 'Slavs began moving into the area in the 5th century.', 'Slavs started moving into the area in the 5th century.', 'Slavs moved into the place in the 5th century.', 'in the 1400s, Slavs began to move into the area.', 'Slavs started to move there in the 400s.', 'Slavs moved to the area in the 5th century.', 'In the 5th century Slavs began moving into the area.', 'In the 5th century, Slavs started to move into the area.', 'The Indo-European people who speak slavic languages started to move in this area in the 5th century']",asset
"From 1900 to 1920 many new facilities were constructed on campus, including facilities for the dental and pharmacy programs, a chemistry building, a building for the natural sciences, Hill Auditorium, large hospital and library complexes, and two residence halls.","From 1900 To 1920 several new facilities were constructed On campus, including A dentistry building, An adjunct pharmacy, A dental clinic And A biology laboratory.Included In The new equipment were TV screens, computers, table clippers, napkins, chandeliers, And appliances.","['From 1900 to 1920 new buildings were constructed on campus.', 'Many new buildings were built on campus from 1900 to 1920.', 'From 1900 to 1920 many buildings were made on campus for dental and pharmacy programs, including a chemistry building for the natural sciences, Hill auditorium, large hospital, and library buildings with two places for students to live.', 'Between 1900 and 1920, many new buildings were constructed on campus including ones for the dental and pharmacy programs, a chemistry building, a natural sciences building, Hill Auditorium, large hospital, libraries and two residence halls.', 'A lot of new buildings were constructed on campus from 1900 to 1920, including buildings for the dental and pharmacy programs, chemistry, natural sciences, Hill Auditorium, large hospital, library, and two dormitories.', 'From 1900 to 1920 a lot of new facilities were built on campus, including buildings for the  dental and pharmacy programs, a chemistry building, a building for the natural sciences, Hill Auditorium, large hospital and library complexes, and two dormitories.', 'From 1900 to 1920 many new buildings were built on campus. These buildings housed the dental, pharmacy, chemistry and natural science programs.  They also included an auditorium, hospital, libraries and residence halls.', 'From 1900 to 1920 many new buildings were constructed on campus. These include those for the dental, pharmacy, chemistry, and natural sciences programs, Hill Auditorium, hospital and library complexes, and two residence halls.', 'From 1900 to 1920, many new buildings were built on campus. This includes buildings for the dental and pharmacy programs, a building for the chemistry department, a building for the natural sciences, Hill Auditorium, a large hospital, a library, and two residence halls.', 'From 1900 to 1920 many new buildings were built on campus, including buildings for dental and pharmacy programs, a chemistry building, a building for the natural sciences, Hill Auditorium, large hospital and library complexes, and two dorms.']",asset
"Winchester is a city in Scott County, Illinois, United States.",Winchester is A small town.,"['Winchester is a city in Illinois.', 'Winchester is a city in Illinois.', 'Winchester is in Scott City, Illinois, United States.', 'Winchester is in Scott County, Illinois.', 'Winchester is one of the city in Scott County, Illinois, United States.', 'Winchester is a city in Scott County, Illinois in the United States.', 'Winchester is located in Scott County, Illinois, United States.', 'Winchester is a city in Scott County, Illinois.', 'Winchester is a city in Illinois.', 'Winchester is a city in Scott County, Illinois, USA.']",asset
"Name Arzashkun seems to be the Assyrian form of an Armenian name ending in -ka formed from a proper name Arzash, which recalls the name Arsene, Arsissa, applied by the ancients to part of Lake Van.","Riddim In Hebrew is The name Of A political party, sometimes used For A single person Or A group Of individuals.Riddim was used For both political parties And individuals.Using it As An adjective In A sentence is not very appropriate since The form which expresses A thought About A concept is 'Are you sure?' It tends To show how we thought Before we used it As An adjective Or when we used it In A sentence.In Hebrew, 'We","['Arzashkun seems to be the Assyrian form of an Armenian name.', 'The name Arzashkun is an Assyrian version of an Armenian name.', 'Arzashkun is a form of the name -ka from the name Arzash which is from the name Arsene, Arsissa coming from the old times as part of Lake Van.', 'Name Arzashkum seems to be the Assyrian form of an Armenian name ending in -ka. It comes from a proper name Arzash, which recalls the name Arsene, Arsissa, given by the ancients to part of Lake Van.', 'The name Arzashkun seems to be an Assyrian form of an Armenian name ending in -ka formed from Arzash, which brings back the name Arsene, Arsissa, used by the historical people to part of Lake Van.', 'The name Arzashkun seems to be the Assyrian form of an Armenian name ending in -ka developed from a proper name Arzash, which is similar to the names Arsene and Arsissa that the ancients used for part of Lake Van.', 'Arzashkun is the Assyrian form of an Armenian name ending in -ka.  The name is formed from the proper name Arzash, which is like the name Arsene, Arsissa which was the name used by the ancient people to describe Lake Van.', 'The name Arzashkun is the Assyrian form of an Armenian name ending in -ka. This is formed from a proper name Arzash.', 'The name Arzashkum might be the Assyrian form of an Armenian name.', 'Arzashkun looks like the Assyrian versino of an Armenian name ending in -ka formed from Arzash, which descends from Arsene, Arsissa, a former name for Lake Van.']",asset
"Out of 16,421 participants in the national casting, she was chosen among the 15 candidates to appear on the TV show.","Out Of 16,421 participants In The National Casting, she was chosen By The People's Commissar As one Of The casting directors On The talk show Of her state TV station, The Intercity.Out Of 16,421 participants In The National Casting, she was chosen By The party And politician Ana Mato On The scene.Or In Portugal: The preparation Of A children's concert.Or In Portugal: Performing ""The Daughter Of Spain"" At The Louro do","['Se was chosen out of 16421 people to appear on the TV show.', 'She was chosen to be on the TV show.', 'She was picked to be on the TV show out of 16,421 people.', 'She was chosen among the 15 candidates to appear on the TV show.', 'She was chosen among the 15 candidates out of 16,421 participants to appear on the TV show.', 'Out of 16,421 participants in the national casting, she was picked to be one of the 15 people to appear on the TV show.', 'There were 16,421 people in the national casting call.  She was chosen from the top 15 candidates to appear on the TV show.', 'She was chosen among 15 candidates out of 16,421 to appear on the TV show.', 'She was chosen as one of 15 candidates to appear on the TV show. 16,421 people tried out.', 'She was one of only 15 chosen from 16,421 for the TV show.']",asset
"Its episodes were broadcast on the ABC network from its debut on September 21, 1993 to March 1, 2005.","The telecast was broadcast On The ABC network From its original first episode Of 1980 To its follow-up On January 23, 2004.On July 23, 2001, they underwent A violent altercation With An anti-Defense Forces agent.","['The show was on ABC from 1993 to 2005.', 'The television show was on ABC network from September 21, 1993 to March 1, 2005.', 'It was broadcast on ABC September 21, 1993 to March 1, 2005.', 'Its episodes were broadcast on the ABC network from its debut on September 21, 1993. The series ended on March 1, 2005.', 'The show was broadcast on ABC from its start on September 21, 1993 until its end on March 1, 2005.', 'The episodes were released on ABC network starting its debut on September 21st 1993 to March st 2005.', 'The episodes were put on ABC network when it came out on debut on September 21, 1993 to March 1, 2005.', 'It was on the ABC network from September 21, 1993 to March 1,2005.', 'Episodes were broadcast from September 21, 1993 to March 1, 2005 on ABC.', 'The episodes aired on ABC from September 21, 1993 to March 1, 2005.']",asset
The latter device can then be designed and used in less stringent environments.,"The latter device can then be designed And used In less stringent environments.It is possible To throw one Or two heavy hardballs up To 1.5 metres above The surface, just Like A rifle, throwing heavy lightweight steel towards A target, giving The arrow An estimated two To three metres length And 20 To 50 kilometres penetration At once.The Trojan horse attacks can be stopped By setting The risk factor (outcome), And By taking actions related To The","['The last device can be used in less strict environments.', 'The last mentioned device can be designed and used in less strict environments.', 'The latter device can then be designed and used in less harsh environments.', 'The latter device can be designed and used in less stringent environments.', 'The latter device can be designed and used in less strict environments.', 'The last device can be made and used in less severe environments.', 'The item can be made and used in places with less rules.', 'The device can be designed and used in less stringent situations.', 'The second device can be designed and used in less constricted environments.', 'The second device can be designed to be used in settings with less strict requirements.']",asset
"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.","At The beginning Of The 1230s, Manila was In The grip Of The notorious Hinaudites, A race Of mercenaries consisting mainly Of Cavaleiros.Visitan stopped The first infantry In The Albiceleste, As well As The intrusion Of The Mediterranean fleet Into The land Of The Candelaria.The Spanish fleet At that time was preparing To defend The coastline Of The Peloponnesus.The Spanish fleet At that time was preparing To","['Gimnasia hired famed trainer Francisco Maturana and then Julio Cesar Falcioni, but neither was very successful.', 'Gimnasia hired famous Colombian trainer Francisco Maturana and later Julio César Falcioni, but neither did a great job.', 'Gimnasia first hired famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.', 'Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni. However, both had limited success.', 'Gimnasia hired the famed Columbian trainer Francisco Maturana, followed by Julio César Falcioni.  Both had limited success.', 'Gimnasia hired the first famous Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both were not successful.', ""Francisco Maturana, and then Julio César Falcioni were hired by Gimnasia but didn't do well."", 'Gimnasia hired Colombian trainer Francisco Maturana, and then Julio Cesar Falcioni, they had limited success.', 'Gimnasia hired Columbian trainer Francisco Maturana, and then Julion Cesar Falcioni.  Both had limited success.', 'First, Gimnasia hired a famous Colombian trainer, Francisco Maturana. Then they hired Julio Cesar Falcioni. Neither was very successful.']",asset
"Brighton is a city in Washington County, Iowa, United States.","Brighton is A city In Washington County, Iowa.","['Brighton is a city in Washington County, Iowa.', 'Brighton is a city in Washington County, Iowa in the United States.', 'Brighton is a city in Washington County, Iowa, USA', 'Brighton is a city in Washington County, Iowa. It is located in the United States.', 'Brighton is located in Washington County, Iowa, United States.', 'Brighton is one of the city in Washington County, Iowa, United States.', 'Brighton is a place in Washington County, Iowa, United States.', 'Brighton is a city in Iowa, United States.', 'Brighton is a city in Washington County, Iowa.', ""Brighton is a city in the United States. It's in Washington County, Iowa.""]",asset
